Group Report - Group All params,,,,,,
,,,,,,
Date,Time,US Embassy-New Delhi,US Consulate-Chennai,US Consulate-Kolkata,US Consulate-Mumbai,US Consulate-Hyderabad
,,PM2.5_Delhi,PM2.5_Chennai,PM2.5_Kolkata,PM2.5_Mum,PM2.5_HYD
,,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3
1/4/2015,12:00 PM,37,15,35,29,42
1/4/2015,1:00 PM,30,11,38,25,41
1/4/2015,2:00 PM,24,---,39,17,43
1/4/2015,3:00 PM,27,10,36,27,39
1/4/2015,4:00 PM,37,8,34,28,42
1/4/2015,5:00 PM,33,15,30,29,46
1/4/2015,6:00 PM,26,25,31,27,46
1/4/2015,7:00 PM,34,25,29,33,56
1/4/2015,8:00 PM,56,16,24,33,50
1/4/2015,9:00 PM,102,16,33,39,55
1/4/2015,10:00 PM,114,15,33,38,53
1/4/2015,11:00 PM,129,15,26,19,45
01/04/2015 24:00 AM,,98,---,25,15,42
2/4/2015,1:00 AM,75,12,21,24,42
2/4/2015,2:00 AM,55,13,26,30,34
2/4/2015,3:00 AM,42,19,22,25,36
2/4/2015,4:00 AM,43,21,17,33,39
2/4/2015,5:00 AM,52,20,27,44,31
2/4/2015,6:00 AM,75,18,24,46,54
2/4/2015,7:00 AM,87,15,28,60,48
2/4/2015,8:00 AM,82,---,30,52,63
2/4/2015,9:00 AM,59,18,29,45,57
2/4/2015,10:00 AM,53,19,31,43,53
2/4/2015,11:00 AM,46,17,41,-15,47
2/4/2015,12:00 PM,40,19,50,19,38
2/4/2015,1:00 PM,28,17,50,23,41
2/4/2015,2:00 PM,40,8,46,19,39
2/4/2015,3:00 PM,41,12,InVld,13,39
2/4/2015,4:00 PM,36,11,InVld,17,46
2/4/2015,5:00 PM,44,10,50,23,47
2/4/2015,6:00 PM,43,12,38,23,53
2/4/2015,7:00 PM,54,26,38,13,66
2/4/2015,8:00 PM,61,22,25,15,85
2/4/2015,9:00 PM,64,17,36,26,85
2/4/2015,10:00 PM,62,14,38,30,54
2/4/2015,11:00 PM,59,13,39,20,53
02/04/2015 24:00 AM,,14,16,36,26,54
3/4/2015,1:00 AM,7,13,34,22,59
3/4/2015,2:00 AM,13,12,22,25,60
3/4/2015,3:00 AM,10,18,27,---,50
3/4/2015,4:00 AM,7,11,22,24,48
3/4/2015,5:00 AM,16,17,20,17,74
3/4/2015,6:00 AM,19,23,35,41,79
3/4/2015,7:00 AM,15,26,36,85,70
3/4/2015,8:00 AM,16,16,33,54,86
3/4/2015,9:00 AM,24,12,50,28,102
3/4/2015,10:00 AM,14,14,62,20,53
3/4/2015,11:00 AM,27,27,69,14,48
3/4/2015,12:00 PM,21,---,72,20,48
3/4/2015,1:00 PM,26,23,74,15,49
3/4/2015,2:00 PM,27,17,80,9,47
3/4/2015,3:00 PM,35,13,86,22,41
3/4/2015,4:00 PM,34,16,85,15,42
3/4/2015,5:00 PM,32,---,64,13,44
3/4/2015,6:00 PM,46,12,79,13,43
3/4/2015,7:00 PM,40,13,69,24,60
3/4/2015,8:00 PM,53,15,41,16,68
3/4/2015,9:00 PM,52,20,33,18,118
3/4/2015,10:00 PM,50,15,34,28,171
3/4/2015,11:00 PM,50,16,32,29,180
03/04/2015 24:00 AM,,49,15,24,24,127
4/4/2015,1:00 AM,38,15,29,23,78
4/4/2015,2:00 AM,33,16,22,27,66
4/4/2015,3:00 AM,11,21,17,18,62
4/4/2015,4:00 AM,6,10,21,30,78
4/4/2015,5:00 AM,3,11,25,39,76
4/4/2015,6:00 AM,5,14,13,72,56
4/4/2015,7:00 AM,4,17,22,240,50
4/4/2015,8:00 AM,26,---,31,35,56
4/4/2015,9:00 AM,1,9,33,29,56
4/4/2015,10:00 AM,15,14,39,28,47
4/4/2015,11:00 AM,23,14,37,36,40
4/4/2015,12:00 PM,27,16,46,23,41
4/4/2015,1:00 PM,28,22,50,30,49
4/4/2015,2:00 PM,31,16,54,24,44
4/4/2015,3:00 PM,25,9,47,19,31
4/4/2015,4:00 PM,17,13,45,17,35
4/4/2015,5:00 PM,15,11,39,24,42
4/4/2015,6:00 PM,20,20,36,26,34
4/4/2015,7:00 PM,23,25,37,24,48
4/4/2015,8:00 PM,38,23,43,27,71
4/4/2015,9:00 PM,48,23,41,33,110
4/4/2015,10:00 PM,51,24,43,30,85
4/4/2015,11:00 PM,43,18,46,35,83
04/04/2015 24:00 AM,,37,17,36,39,101
5/4/2015,1:00 AM,35,14,39,31,108
5/4/2015,2:00 AM,35,20,26,48,101
5/4/2015,3:00 AM,33,---,25,53,99
5/4/2015,4:00 AM,32,21,22,32,143
5/4/2015,5:00 AM,34,15,24,72,115
5/4/2015,6:00 AM,37,22,42,26,46
5/4/2015,7:00 AM,101,27,40,34,54
5/4/2015,8:00 AM,206,27,35,40,70
5/4/2015,9:00 AM,97,19,30,36,53
5/4/2015,10:00 AM,43,21,29,49,41
5/4/2015,11:00 AM,69,---,35,98,42
5/4/2015,12:00 PM,45,18,38,113,32
5/4/2015,1:00 PM,42,23,39,140,34
5/4/2015,2:00 PM,38,18,37,150,38
5/4/2015,3:00 PM,36,17,39,139,36
5/4/2015,4:00 PM,54,15,38,---,35
5/4/2015,5:00 PM,64,9,55,96,44
5/4/2015,6:00 PM,62,15,39,96,41
5/4/2015,7:00 PM,73,15,26,102,56
5/4/2015,8:00 PM,96,17,38,106,75
5/4/2015,9:00 PM,77,16,40,99,70
5/4/2015,10:00 PM,96,15,31,97,72
5/4/2015,11:00 PM,98,18,33,98,61
05/04/2015 24:00 AM,,106,15,30,92,58
6/4/2015,1:00 AM,116,11,35,81,62
6/4/2015,2:00 AM,113,11,24,91,60
6/4/2015,3:00 AM,117,10,26,80,56
6/4/2015,4:00 AM,146,---,25,75,59
6/4/2015,5:00 AM,150,10,16,73,61
6/4/2015,6:00 AM,167,11,33,77,56
6/4/2015,7:00 AM,188,20,40,435,61
6/4/2015,8:00 AM,200,17,58,274,69
6/4/2015,9:00 AM,211,10,49,85,73
6/4/2015,10:00 AM,116,14,44,96,73
6/4/2015,11:00 AM,69,18,38,---,56
6/4/2015,12:00 PM,57,19,38,62,88
6/4/2015,1:00 PM,84,19,53,78,80
6/4/2015,2:00 PM,39,20,52,64,67
6/4/2015,3:00 PM,28,17,54,57,---
6/4/2015,4:00 PM,22,20,59,50,54
6/4/2015,5:00 PM,20,17,54,51,50
6/4/2015,6:00 PM,25,16,45,62,51
6/4/2015,7:00 PM,28,21,42,68,73
6/4/2015,8:00 PM,46,13,44,67,57
6/4/2015,9:00 PM,54,20,50,75,48
6/4/2015,10:00 PM,60,18,58,72,57
6/4/2015,11:00 PM,45,14,39,63,48
06/04/2015 24:00 AM,,59,17,32,62,45
7/4/2015,1:00 AM,86,10,28,64,44
7/4/2015,2:00 AM,82,11,25,56,48
7/4/2015,3:00 AM,85,---,25,69,39
7/4/2015,4:00 AM,81,9,19,64,41
7/4/2015,5:00 AM,25,11,16,64,37
7/4/2015,6:00 AM,20,18,27,78,32
7/4/2015,7:00 AM,22,27,35,---,41
7/4/2015,8:00 AM,34,26,35,90,39
7/4/2015,9:00 AM,29,22,27,94,35
7/4/2015,10:00 AM,16,17,27,82,45
7/4/2015,11:00 AM,13,17,23,75,49
7/4/2015,12:00 PM,24,---,37,87,43
7/4/2015,1:00 PM,35,16,44,76,40
7/4/2015,2:00 PM,26,14,35,68,41
7/4/2015,3:00 PM,36,11,33,69,43
7/4/2015,4:00 PM,43,---,26,74,45
7/4/2015,5:00 PM,47,14,26,83,47
7/4/2015,6:00 PM,50,23,27,76,47
7/4/2015,7:00 PM,57,17,27,76,51
7/4/2015,8:00 PM,54,21,20,79,48
7/4/2015,9:00 PM,61,23,37,76,48
7/4/2015,10:00 PM,91,15,23,71,42
7/4/2015,11:00 PM,91,13,18,85,41
07/04/2015 24:00 AM,,80,12,29,64,44
8/4/2015,1:00 AM,143,9,17,64,42
8/4/2015,2:00 AM,117,13,19,48,49
8/4/2015,3:00 AM,125,13,21,59,42
8/4/2015,4:00 AM,114,10,18,58,35
8/4/2015,5:00 AM,105,10,17,60,47
8/4/2015,6:00 AM,110,14,23,51,48
8/4/2015,7:00 AM,121,21,25,68,49
8/4/2015,8:00 AM,141,12,31,87,54
8/4/2015,9:00 AM,137,---,27,50,41
8/4/2015,10:00 AM,90,11,38,62,40
8/4/2015,11:00 AM,71,12,33,65,37
8/4/2015,12:00 PM,52,8,38,53,42
8/4/2015,1:00 PM,45,9,47,63,37
8/4/2015,2:00 PM,39,11,47,62,32
8/4/2015,3:00 PM,38,11,32,57,29
8/4/2015,4:00 PM,37,16,32,54,27
8/4/2015,5:00 PM,21,13,53,---,30
8/4/2015,6:00 PM,19,17,47,68,38
8/4/2015,7:00 PM,23,13,49,64,41
8/4/2015,8:00 PM,37,18,47,59,38
8/4/2015,9:00 PM,56,10,48,66,34
8/4/2015,10:00 PM,61,12,23,57,45
8/4/2015,11:00 PM,54,7,37,59,32
08/04/2015 24:00 AM,,48,10,39,49,27
9/4/2015,1:00 AM,29,10,30,55,26
9/4/2015,2:00 AM,33,14,20,59,26
9/4/2015,3:00 AM,68,10,18,65,28
9/4/2015,4:00 AM,74,8,24,41,20
9/4/2015,5:00 AM,61,8,34,64,21
9/4/2015,6:00 AM,103,11,31,48,27
9/4/2015,7:00 AM,127,15,42,72,28
9/4/2015,8:00 AM,107,6,40,63,30
9/4/2015,9:00 AM,96,6,38,55,27
9/4/2015,10:00 AM,52,4,35,53,33
9/4/2015,11:00 AM,36,18,38,55,32
9/4/2015,12:00 PM,20,---,36,127,31
9/4/2015,1:00 PM,17,InVld,53,53,26
9/4/2015,2:00 PM,17,InVld,55,53,32
9/4/2015,3:00 PM,13,InVld,62,51,30
9/4/2015,4:00 PM,9,-7,59,52,29
9/4/2015,5:00 PM,18,11,61,45,27
9/4/2015,6:00 PM,11,20,59,49,27
9/4/2015,7:00 PM,17,26,70,55,45
9/4/2015,8:00 PM,30,18,77,56,56
9/4/2015,9:00 PM,62,15,85,---,77
9/4/2015,10:00 PM,73,10,78,48,74
9/4/2015,11:00 PM,90,12,54,46,37
09/04/2015 24:00 AM,,112,8,40,47,29
10/4/2015,1:00 AM,122,---,42,45,27
10/4/2015,2:00 AM,125,6,35,42,27
10/4/2015,3:00 AM,109,8,25,55,29
10/4/2015,4:00 AM,95,9,34,49,22
10/4/2015,5:00 AM,90,11,39,46,39
10/4/2015,6:00 AM,82,16,41,42,30
10/4/2015,7:00 AM,107,24,42,54,40
10/4/2015,8:00 AM,150,19,36,174,51
10/4/2015,9:00 AM,164,23,42,39,48
10/4/2015,10:00 AM,72,16,43,53,43
10/4/2015,11:00 AM,75,21,56,45,48
10/4/2015,12:00 PM,39,---,60,37,38
10/4/2015,1:00 PM,24,---,50,29,31
10/4/2015,2:00 PM,18,---,45,42,32
10/4/2015,3:00 PM,15,---,51,40,29
10/4/2015,4:00 PM,14,---,54,39,35
10/4/2015,5:00 PM,17,InVld,56,41,41
10/4/2015,6:00 PM,25,32,53,54,41
10/4/2015,7:00 PM,29,5,67,53,41
10/4/2015,8:00 PM,42,9,48,46,27
10/4/2015,9:00 PM,69,17,38,67,35
10/4/2015,10:00 PM,94,14,50,49,28
10/4/2015,11:00 PM,118,8,28,47,29
10/04/2015 24:00 AM,,135,8,26,38,40
11/4/2015,1:00 AM,152,4,23,63,27
11/4/2015,2:00 AM,131,6,28,56,40
11/4/2015,3:00 AM,116,4,23,48,47
11/4/2015,4:00 AM,101,5,24,51,31
11/4/2015,5:00 AM,97,12,23,46,40
11/4/2015,6:00 AM,101,21,27,46,40
11/4/2015,7:00 AM,117,23,18,51,41
11/4/2015,8:00 AM,168,20,12,76,48
11/4/2015,9:00 AM,145,9,10,52,51
11/4/2015,10:00 AM,68,10,25,42,48
11/4/2015,11:00 AM,27,10,35,44,38
11/4/2015,12:00 PM,29,10,31,43,44
11/4/2015,1:00 PM,16,10,39,45,54
11/4/2015,2:00 PM,24,6,34,38,41
11/4/2015,3:00 PM,17,InVld,40,43,39
11/4/2015,4:00 PM,23,InVld,35,40,44
11/4/2015,5:00 PM,25,InVld,30,41,37
11/4/2015,6:00 PM,38,InVld,22,48,40
11/4/2015,7:00 PM,37,InVld,19,47,53
11/4/2015,8:00 PM,36,InVld,19,51,58
11/4/2015,9:00 PM,57,InVld,22,40,67
11/4/2015,10:00 PM,81,InVld,21,49,82
11/4/2015,11:00 PM,30,InVld,24,36,43
11/04/2015 24:00 AM,,21,InVld,18,27,28
12/4/2015,1:00 AM,15,---,15,42,21
12/4/2015,2:00 AM,36,---,21,36,23
12/4/2015,3:00 AM,34,---,26,36,---
12/4/2015,4:00 AM,26,---,26,34,---
12/4/2015,5:00 AM,30,---,34,41,---
12/4/2015,6:00 AM,38,---,39,35,---
12/4/2015,7:00 AM,37,---,49,40,---
12/4/2015,8:00 AM,35,InVld,45,42,---
12/4/2015,9:00 AM,45,InVld,43,29,---
12/4/2015,10:00 AM,40,InVld,60,27,---
12/4/2015,11:00 AM,39,InVld,47,31,---
12/4/2015,12:00 PM,33,InVld,42,25,---
12/4/2015,1:00 PM,46,InVld,42,27,---
12/4/2015,2:00 PM,56,InVld,33,34,---
12/4/2015,3:00 PM,38,InVld,37,33,---
12/4/2015,4:00 PM,31,InVld,38,38,---
12/4/2015,5:00 PM,71,InVld,45,43,---
12/4/2015,6:00 PM,32,InVld,51,39,---
12/4/2015,7:00 PM,34,InVld,55,35,---
12/4/2015,8:00 PM,37,InVld,61,36,---
12/4/2015,9:00 PM,64,InVld,58,---,---
12/4/2015,10:00 PM,58,InVld,68,38,---
12/4/2015,11:00 PM,51,InVld,55,32,---
12/04/2015 24:00 AM,,62,InVld,78,37,---
13/04/2015,1:00 AM,57,InVld,62,37,---
13/04/2015,2:00 AM,67,InVld,55,39,---
13/04/2015,3:00 AM,72,InVld,57,30,---
13/04/2015,4:00 AM,73,InVld,63,27,---
13/04/2015,5:00 AM,59,InVld,56,30,---
13/04/2015,6:00 AM,62,InVld,71,31,---
13/04/2015,7:00 AM,79,InVld,58,60,---
13/04/2015,8:00 AM,80,InVld,49,52,---
13/04/2015,9:00 AM,95,InVld,48,45,---
13/04/2015,10:00 AM,62,InVld,51,43,---
13/04/2015,11:00 AM,53,InVld,60,45,---
13/04/2015,12:00 PM,33,InVld,67,42,---
13/04/2015,1:00 PM,23,2,77,52,---
13/04/2015,2:00 PM,27,5,76,---,---
13/04/2015,3:00 PM,34,6,64,42,---
13/04/2015,4:00 PM,34,14,62,43,---
13/04/2015,5:00 PM,45,7,60,42,---
13/04/2015,6:00 PM,45,-6,69,46,---
13/04/2015,7:00 PM,36,11,71,45,---
13/04/2015,8:00 PM,42,16,76,41,---
13/04/2015,9:00 PM,36,10,57,48,---
13/04/2015,10:00 PM,66,20,64,48,---
13/04/2015,11:00 PM,71,39,64,40,---
13/04/2015 24:00 AM,,62,31,68,35,---
14/04/2015,1:00 AM,65,28,71,39,---
14/04/2015,2:00 AM,80,22,71,48,---
14/04/2015,3:00 AM,76,11,69,31,---
14/04/2015,4:00 AM,80,16,63,38,---
14/04/2015,5:00 AM,81,16,67,---,---
14/04/2015,6:00 AM,78,15,64,40,---
14/04/2015,7:00 AM,78,19,68,59,---
14/04/2015,8:00 AM,73,27,58,46,---
14/04/2015,9:00 AM,39,12,59,InVld,---
14/04/2015,10:00 AM,30,16,78,60,---
14/04/2015,11:00 AM,42,13,56,48,---
14/04/2015,12:00 PM,51,14,55,43,---
14/04/2015,1:00 PM,32,7,51,40,---
14/04/2015,2:00 PM,17,7,36,41,---
14/04/2015,3:00 PM,14,5,36,33,---
14/04/2015,4:00 PM,17,5,47,29,---
14/04/2015,5:00 PM,25,14,49,48,---
14/04/2015,6:00 PM,19,14,62,63,---
14/04/2015,7:00 PM,20,24,65,47,---
14/04/2015,8:00 PM,52,16,76,82,---
14/04/2015,9:00 PM,90,9,63,75,---
14/04/2015,10:00 PM,72,7,80,88,---
14/04/2015,11:00 PM,68,InVld,71,51,---
14/04/2015 24:00 AM,,64,InVld,89,69,---
15/04/2015,1:00 AM,69,InVld,129,90,---
15/04/2015,2:00 AM,76,InVld,125,89,---
15/04/2015,3:00 AM,63,InVld,98,90,---
15/04/2015,4:00 AM,63,InVld,107,93,---
15/04/2015,5:00 AM,70,InVld,97,78,---
15/04/2015,6:00 AM,71,InVld,70,74,---
15/04/2015,7:00 AM,76,InVld,71,81,---
15/04/2015,8:00 AM,62,InVld,70,84,---
15/04/2015,9:00 AM,54,InVld,63,72,---
15/04/2015,10:00 AM,34,InVld,57,61,---
15/04/2015,11:00 AM,32,9,58,45,---
15/04/2015,12:00 PM,51,35,54,40,---
15/04/2015,1:00 PM,39,24,55,45,---
15/04/2015,2:00 PM,44,6,57,37,---
15/04/2015,3:00 PM,37,5,54,34,---
15/04/2015,4:00 PM,27,1,55,36,---
15/04/2015,5:00 PM,32,4,53,45,---
15/04/2015,6:00 PM,29,9,49,43,---
15/04/2015,7:00 PM,27,13,64,34,---
15/04/2015,8:00 PM,32,13,75,39,---
15/04/2015,9:00 PM,51,11,110,47,---
15/04/2015,10:00 PM,62,5,122,50,---
15/04/2015,11:00 PM,64,4,122,50,---
15/04/2015 24:00 AM,,68,3,92,51,---
16/04/2015,1:00 AM,75,4,76,55,---
16/04/2015,2:00 AM,60,3,62,37,---
16/04/2015,3:00 AM,64,2,59,29,---
16/04/2015,4:00 AM,68,7,---,36,---
16/04/2015,5:00 AM,66,8,70,48,---
16/04/2015,6:00 AM,70,51,90,36,---
16/04/2015,7:00 AM,82,44,85,62,---
16/04/2015,8:00 AM,100,44,93,41,---
16/04/2015,9:00 AM,66,36,80,80,---
16/04/2015,10:00 AM,43,35,81,69,---
16/04/2015,11:00 AM,60,1,74,51,---
16/04/2015,12:00 PM,24,2,89,41,---
16/04/2015,1:00 PM,23,7,103,48,---
16/04/2015,2:00 PM,16,6,77,55,---
16/04/2015,3:00 PM,3,7,89,40,---
16/04/2015,4:00 PM,17,4,84,35,---
16/04/2015,5:00 PM,22,5,88,35,---
16/04/2015,6:00 PM,7,7,88,41,---
16/04/2015,7:00 PM,8,5,94,38,---
16/04/2015,8:00 PM,25,6,98,40,---
16/04/2015,9:00 PM,42,9,97,44,60
16/04/2015,10:00 PM,48,22,94,55,38
16/04/2015,11:00 PM,56,15,88,47,43
16/04/2015 24:00 AM,,47,9,87,47,31
17/04/2015,1:00 AM,79,5,101,39,36
17/04/2015,2:00 AM,88,5,97,27,31
17/04/2015,3:00 AM,78,6,100,679,36
17/04/2015,4:00 AM,80,6,94,308,39
17/04/2015,5:00 AM,68,34,92,49,33
17/04/2015,6:00 AM,72,47,83,87,32
17/04/2015,7:00 AM,59,67,88,46,40
17/04/2015,8:00 AM,59,49,78,41,34
17/04/2015,9:00 AM,42,25,56,47,36
17/04/2015,10:00 AM,51,25,39,50,40
17/04/2015,11:00 AM,40,21,45,59,55
17/04/2015,12:00 PM,38,43,45,49,50
17/04/2015,1:00 PM,23,14,45,43,52
17/04/2015,2:00 PM,21,9,28,35,39
17/04/2015,3:00 PM,20,10,36,29,25
17/04/2015,4:00 PM,17,9,29,29,36
17/04/2015,5:00 PM,26,5,37,21,33
17/04/2015,6:00 PM,27,20,34,35,36
17/04/2015,7:00 PM,30,13,50,46,39
17/04/2015,8:00 PM,55,11,62,46,63
17/04/2015,9:00 PM,76,7,35,45,64
17/04/2015,10:00 PM,88,4,29,54,64
17/04/2015,11:00 PM,105,3,39,36,78
17/04/2015 24:00 AM,,122,3,48,39,100
18/04/2015,1:00 AM,106,8,33,47,104
18/04/2015,2:00 AM,99,21,38,52,100
18/04/2015,3:00 AM,83,23,47,39,102
18/04/2015,4:00 AM,90,24,46,48,100
18/04/2015,5:00 AM,144,16,27,214,121
18/04/2015,6:00 AM,207,29,35,128,112
18/04/2015,7:00 AM,252,25,25,966,108
18/04/2015,8:00 AM,240,27,20,213,92
18/04/2015,9:00 AM,131,26,16,49,76
18/04/2015,10:00 AM,70,32,17,59,46
18/04/2015,11:00 AM,62,38,12,67,54
18/04/2015,12:00 PM,57,49,21,49,59
18/04/2015,1:00 PM,52,56,26,49,47
18/04/2015,2:00 PM,42,31,24,48,54
18/04/2015,3:00 PM,45,18,20,43,41
18/04/2015,4:00 PM,37,23,---,32,48
18/04/2015,5:00 PM,46,13,19,37,47
18/04/2015,6:00 PM,48,28,17,33,46
18/04/2015,7:00 PM,59,48,14,65,55
18/04/2015,8:00 PM,72,33,16,28,71
18/04/2015,9:00 PM,89,19,15,42,81
18/04/2015,10:00 PM,115,9,13,32,75
18/04/2015,11:00 PM,138,20,13,51,81
18/04/2015 24:00 AM,,126,5,12,34,80
19/04/2015,1:00 AM,162,2,10,38,64
19/04/2015,2:00 AM,143,3,14,37,54
19/04/2015,3:00 AM,143,3,10,71,63
19/04/2015,4:00 AM,137,1,14,36,58
19/04/2015,5:00 AM,103,8,12,36,53
19/04/2015,6:00 AM,95,54,13,34,50
19/04/2015,7:00 AM,145,73,24,38,67
19/04/2015,8:00 AM,156,45,20,43,85
19/04/2015,9:00 AM,104,17,18,55,77
19/04/2015,10:00 AM,75,4,12,47,56
19/04/2015,11:00 AM,50,6,22,72,39
19/04/2015,12:00 PM,63,9,30,33,35
19/04/2015,1:00 PM,58,7,26,18,47
19/04/2015,2:00 PM,36,3,22,20,42
19/04/2015,3:00 PM,29,1,22,27,40
19/04/2015,4:00 PM,33,0,17,20,42
19/04/2015,5:00 PM,48,3,14,28,49
19/04/2015,6:00 PM,51,3,19,30,44
19/04/2015,7:00 PM,57,9,23,33,44
19/04/2015,8:00 PM,82,10,13,26,60
19/04/2015,9:00 PM,130,6,14,30,65
19/04/2015,10:00 PM,132,9,13,36,63
19/04/2015,11:00 PM,129,9,11,34,66
19/04/2015 24:00 AM,,103,4,11,26,55
20/04/2015,1:00 AM,101,1,11,27,51
20/04/2015,2:00 AM,102,-1,10,33,36
20/04/2015,3:00 AM,103,0,8,18,34
20/04/2015,4:00 AM,97,0,7,29,29
20/04/2015,5:00 AM,101,3,10,42,35
20/04/2015,6:00 AM,92,21,17,36,38
20/04/2015,7:00 AM,91,28,15,137,41
20/04/2015,8:00 AM,113,16,22,27,45
20/04/2015,9:00 AM,126,25,19,30,36
20/04/2015,10:00 AM,105,0,20,29,43
20/04/2015,11:00 AM,113,3,26,26,32
20/04/2015,12:00 PM,103,6,19,28,37
20/04/2015,1:00 PM,98,10,20,27,28
20/04/2015,2:00 PM,82,9,19,27,30
20/04/2015,3:00 PM,78,4,18,22,36
20/04/2015,4:00 PM,72,1,20,27,35
20/04/2015,5:00 PM,72,-1,21,28,39
20/04/2015,6:00 PM,71,1,16,29,47
20/04/2015,7:00 PM,79,8,19,30,47
20/04/2015,8:00 PM,76,9,15,35,56
20/04/2015,9:00 PM,90,6,10,52,50
20/04/2015,10:00 PM,92,4,14,48,37
20/04/2015,11:00 PM,94,5,9,28,36
20/04/2015 24:00 AM,,79,1,9,230,39
21/04/2015,1:00 AM,79,1,8,31,38
21/04/2015,2:00 AM,77,4,5,88,23
21/04/2015,3:00 AM,94,2,15,48,23
21/04/2015,4:00 AM,125,3,13,50,26
21/04/2015,5:00 AM,143,3,15,111,24
21/04/2015,6:00 AM,126,5,19,47,27
21/04/2015,7:00 AM,118,15,15,73,38
21/04/2015,8:00 AM,126,23,20,65,30
21/04/2015,9:00 AM,139,32,18,40,27
21/04/2015,10:00 AM,141,-8,20,31,22
21/04/2015,11:00 AM,101,0,23,42,---
21/04/2015,12:00 PM,58,4,25,35,---
21/04/2015,1:00 PM,42,2,27,25,---
21/04/2015,2:00 PM,37,1,24,30,---
21/04/2015,3:00 PM,26,3,27,36,---
21/04/2015,4:00 PM,17,2,22,34,---
21/04/2015,5:00 PM,21,6,24,26,---
21/04/2015,6:00 PM,36,27,18,35,---
21/04/2015,7:00 PM,36,10,23,36,---
21/04/2015,8:00 PM,46,15,51,38,52
21/04/2015,9:00 PM,85,12,41,28,49
21/04/2015,10:00 PM,80,9,33,31,51
21/04/2015,11:00 PM,80,5,27,32,38
21/04/2015 24:00 AM,,92,3,22,29,33
22/04/2015,1:00 AM,111,5,19,31,33
22/04/2015,2:00 AM,109,6,15,46,31
22/04/2015,3:00 AM,111,4,18,31,27
22/04/2015,4:00 AM,116,10,13,31,25
22/04/2015,5:00 AM,92,16,15,86,22
22/04/2015,6:00 AM,120,19,12,114,36
